station_id,name,capacity,num_bikes_available,num_docks_available,lat,lon,is_renting,is_returning
7318,Hubbard Blvd / Glen Manor Dr,15,7,7,43.668633,-79.291162,TRUE,TRUE
7319,Lake Shore Blvd E / Knox Ave,11,10,1,43.660206,-79.3244,TRUE,TRUE
7320,Front St W / University Ave (1),19,15,2,43.6451635,-79.3831757,TRUE,TRUE
7321,Front St W / University Ave (2),18,15,0,43.6452972,-79.3827914,TRUE,TRUE
7322,East Liberty St / Western Battery Rd,18,0,18,43.6392777,-79.4115736,TRUE,TRUE
7323,457 King St W,19,9,9,43.6452091,-79.3960744,TRUE,TRUE
7324,King St W / Charlotte St,23,7,16,43.645572,-79.39399,TRUE,TRUE
7326,Davenport Rd / Lansdowne Ave,19,3,16,43.671526,-79.44874,TRUE,TRUE
7327,Davenport Rd / Dovercourt Rd - SMART,16,0,16,43.6741219,-79.4352208,TRUE,TRUE
7329,Crawford St / Queen St W,19,10,7,43.645665,-79.415345,TRUE,TRUE
7331,Coxwell Ave / Plains Rd,19,6,13,43.69595,-79.328535,TRUE,TRUE
7332,200 Bloor St E,23,16,4,43.671561,-79.38117,TRUE,TRUE
7333,King St E / Victoria St,19,17,2,43.6495789,-79.3762096,TRUE,TRUE
7334,Simcoe St / Wellington St W North,15,13,1,43.6462176,-79.3855048,TRUE,TRUE
7335,Bay St / Bloor St W (West Side),19,12,7,43.669244,-79.3894,TRUE,TRUE
7336,Queen St E / Alton Av,19,13,5,43.663912,-79.327987,TRUE,TRUE
7337,Gerrard Square Mall (1010 Gerrard St E),23,6,16,43.668553,-79.338673,TRUE,TRUE
7338,Logan Ave / Bain Ave,19,11,8,43.6720273,-79.3470557,TRUE,TRUE
7339,Carlaw Ave / Strathcona Ave,15,5,9,43.6753188,-79.3462789,TRUE,TRUE
7340,Blake St / Boultbee Ave,15,9,6,43.672453,-79.338259,TRUE,TRUE
7341,Eastern Ave / Winnifred Ave,14,11,2,43.6592088,-79.3348396,TRUE,TRUE
7342,Morse St / Eastern Ave,11,3,6,43.657991,-79.340075,TRUE,TRUE
7343,Alton Ave / Dundas St E (Greenwood Park),23,14,9,43.66745,-79.329408,TRUE,TRUE
7344,Cherry Beach,48,27,16,43.637764,-79.345359,TRUE,TRUE
7345,Cherry Beach Sports Fields (55 Unwin Ave),31,21,9,43.6408346,-79.3429074,TRUE,TRUE
7346,Logan Ave / Gerrard St E,23,5,18,43.6672144,-79.3452697,TRUE,TRUE
7347,Regal Rd / Dufferin St,15,0,15,43.673939,-79.441159,TRUE,TRUE
7348,Pape Ave / Gamble Ave,19,0,18,43.690237,-79.350119,TRUE,TRUE
7349,Gamble Ave / Broadview Ave,23,2,21,43.689211,-79.35438,TRUE,TRUE
7350,Broadview Ave / Westwood Ave,23,9,14,43.6848652,-79.356602,TRUE,TRUE
7351,Pretoria Ave / Broadview Ave,19,3,16,43.6783213,-79.35822,TRUE,TRUE
7352,Cosburn Ave / Donlands Ave,19,11,6,43.690537,-79.341307,TRUE,TRUE
7353,Fulton Ave / Pape Ave,19,0,19,43.68395,-79.347046,TRUE,TRUE
7354,Tommy Thompson Park (Leslie Street Spit),30,25,5,43.65222662,-79.32295441,TRUE,TRUE
7355,Beltline Trail / Chaplin Cres,15,0,15,43.704461,-79.423122,TRUE,TRUE
7356,King St E / Berkeley St,31,24,3,43.651885,-79.3649,TRUE,TRUE
7357,Lake Shore Blvd E / Leslie St,19,18,1,43.659195,-79.329196,TRUE,TRUE
7358,Galbraith Rd / King's College Rd,17,15,1,43.66038745,-79.39537832,TRUE,TRUE
7359,Rosedale Park (20 Scholfield Ave),23,1,21,43.682645,-79.377557,TRUE,TRUE
7360,Concord Ave / Dewson St,17,1,15,43.656945,-79.424911,TRUE,TRUE
7361,Hocken Ave / Vaughan Rd,19,0,18,43.6817346,-79.4184725,TRUE,TRUE
7362,St Clair Ave W / Bathurst St.,19,1,18,43.683296,-79.418734,TRUE,TRUE
7363,Wells Hill Ave / St Clair Ave W,15,6,7,43.683351,-79.41562,TRUE,TRUE
7364,Queen St E / Nursewood Rd,18,17,1,43.673831,-79.281455,TRUE,TRUE
7365,Kewbeach Ave / Kenilworth Ave,23,22,1,43.666325,-79.3014,TRUE,TRUE
7366,Fort York Blvd / Bathurst St - SMART,20,1,19,43.639052,-79.399792,TRUE,TRUE
7367,Alma Ave / Gladstone Ave SMART,15,7,7,43.6448617,-79.42822,TRUE,TRUE
7368,Lisgar St / Dundas St W - SMART,8,4,4,43.6493472,-79.42668,TRUE,TRUE
7371,Eglinton Ave W / Henning Ave SMART,20,6,13,43.7063473,-79.40161,TRUE,TRUE
7373,George St / King St E,15,7,7,43.6509552,-79.3707,TRUE,TRUE
7374,Frederick St / The Esplanade,19,3,16,43.6487245,-79.36839,TRUE,TRUE
7375,Front St E / Scott St,11,7,3,43.6476616,-79.37549,TRUE,TRUE
7376,Frobisher Ave / Lascelles Blvd,19,3,13,43.696708,-79.40045,TRUE,TRUE
7377,Balliol St / Yonge St  SMART,36,29,7,43.6978701,-79.39419,TRUE,TRUE
7378,Yonge St / Davisville Ave,15,1,14,43.6975969,-79.39654,TRUE,TRUE
7379,Lawton Blvd / Yonge St,15,8,6,43.6910667,-79.39535,TRUE,TRUE
7380,Erskine Ave / Yonge St SMART,16,3,13,43.7112153,-79.39894,TRUE,TRUE
7381,Yonge St / Orchard View Blvd,35,23,12,43.7083577,-79.398862,TRUE,TRUE
7383,12 Harbour St,15,7,7,43.6425636,-79.3762,TRUE,TRUE
7384,Cumberland St / Bay St SMART,9,9,0,43.6704537,-79.39014,TRUE,TRUE
7385,20 Charles St E,31,1,12,43.6691099,-79.38551,TRUE,TRUE
7386,D'Arcy St / McCaul St - SMART,15,9,5,43.655227,-79.39201,TRUE,TRUE
7387,Mortimer Ave / Carlaw Ave SMART,12,3,9,43.685167,-79.34962,TRUE,TRUE
7388,Broadview Subway Station,15,4,11,43.6772,-79.35858,TRUE,TRUE
7389,College Park - Gerrard Entrance,25,13,12,43.658938,-79.383518,TRUE,TRUE
7391,Yonge St / Dundas Sq,31,26,3,43.655766,-79.3802,TRUE,TRUE
7395,Dentonia Park,23,0,22,43.694341,-79.291416,TRUE,TRUE
7398,York St / Lake Shore Blvd W,19,9,10,43.641952,-79.380723,TRUE,TRUE
7399,Lower Jarvis St / Queens Quay E,18,15,3,43.64422,-79.36927,TRUE,TRUE
7400,Polson Pier,23,11,11,43.641675,-79.354006,TRUE,TRUE
7403,Lascelles Blvd / Eglinton Ave W,19,15,4,43.70547,-79.40355,TRUE,TRUE
7404,Roehampton Ave / Mount Pleasant Rd,19,3,12,43.70942,-79.39139,TRUE,TRUE
7407,University Ave / Queen St W,18,13,2,43.65052424,-79.38672703,TRUE,TRUE
7409,Isabella St / Church St,27,0,27,43.66834,-79.38235,TRUE,TRUE
7410,Howard St / Rose Ave,19,1,18,43.671278,-79.372127,TRUE,TRUE
7411,Little Norway Park,22,7,15,43.635023,-79.399505,TRUE,TRUE
7412,King St W / Crawford St,23,4,19,43.6417852,-79.4131148,TRUE,TRUE
7414,Keele St / Annette St,15,0,14,43.66402,-79.46418,TRUE,TRUE
7415,Keele St / Vine Ave,23,0,23,43.66686,-79.46526,TRUE,TRUE
7416,Spadina Ave / Blue Jays Way,30,0,29,43.641705,-79.393295,TRUE,TRUE
7417,King St W / Jordan St,11,10,0,43.648928,-79.378623,TRUE,TRUE
7418,College Park - Yonge St Entrance,25,3,21,43.65988,-79.38279,TRUE,TRUE
7420,Barton Ave / Howland Ave - SMART,19,0,17,43.66842,-79.410585,TRUE,TRUE
7422,Tyndall Ave / King St W - SMART,16,4,12,43.638426,-79.429142,TRUE,TRUE
7424,Merton St / Mount Pleasant Rd,23,4,18,43.697819,-79.38786,TRUE,TRUE
7425,The Queensway at South Kingsway,23,19,3,43.63632,-79.47307,TRUE,TRUE
7427,Northern Dancer Blvd / Lake Shore Blvd E,26,16,10,43.663162,-79.309765,TRUE,TRUE
7428,Woodbine Ave / Lake Shore Blvd E,27,20,4,43.665645,-79.304711,TRUE,TRUE
7429,Woodbine Subway Station,15,2,13,43.686442,-79.313404,TRUE,TRUE
7430,Marilyn Bell Park Tennis Court,26,22,1,43.633537,-79.437461,TRUE,TRUE
7431,Gerrard St E / Leslie St,26,19,7,43.669813,-79.3335,TRUE,TRUE
7432,Frederick St / King St E,47,8,39,43.651118,-79.369411,TRUE,TRUE
7433,Dundas St E / Boulton Ave - SMART,16,5,10,43.663148,-79.347938,TRUE,TRUE
7434,91 Via Italia,38,0,32,43.67665014,-79.4450303,TRUE,TRUE
7435,Rushton Rd / St Clair Ave W,11,0,11,43.68114,-79.4277,TRUE,TRUE
7437,Concord Ave / Bloor St W,15,0,15,43.66189,-79.42679,TRUE,TRUE
7438,Gothic Ave / Quebec Ave,19,1,18,43.65389,-79.4675,TRUE,TRUE
7442,Lonsdale Rd / Spadina Rd,13,0,12,43.688526,-79.412903,TRUE,TRUE
7443,Dundas St E / George St,25,3,22,43.6574766,-79.373446,TRUE,TRUE
7444,Clendenan Ave / Rowland St - SMART,20,5,15,43.66073,-79.47149,TRUE,TRUE
7445,Eastwood Rd / Coxwell Ave,19,16,3,43.673118,-79.318651,TRUE,TRUE
7446,Orchard Park,19,12,7,43.66908,-79.3149,TRUE,TRUE
7447,Trent Ave / Danforth Ave,23,1,22,43.689293,-79.295895,TRUE,TRUE
7448,Goodwood Park Crt / Dentonia Park,19,0,18,43.694826,-79.295208,TRUE,TRUE
7449,Cosburn Ave / Cedarvale Ave,15,5,10,43.697139,-79.31469,TRUE,TRUE
7450,Carlaw Ave / Danforth Ave,15,1,13,43.678285,-79.347346,TRUE,TRUE
7451,Western Battery Rd / Pirandello St,30,7,22,43.640075,-79.414156,TRUE,TRUE
7452,Bleecker St / St James Ave,23,5,18,43.669232,-79.374495,TRUE,TRUE
7453,Jarvis St / Maitland Pl,17,0,17,43.6647688,-79.3772602,TRUE,TRUE
7454,Pottery Rd / Lower Don River Trail,15,11,3,43.688148,-79.362101,TRUE,TRUE
7455,E.T. Seton Park (Eglinton Ave E / Leslie St),27,1,25,43.715951,-79.351246,TRUE,TRUE
7457,Queen's Park Cres W / Hoskin Ave,23,6,16,43.665221,-79.394009,TRUE,TRUE
7458,Church St / Lombard St,17,12,4,43.651678,-79.375233,TRUE,TRUE
7459,St Clair Ave W / Winona Dr,11,0,10,43.680466,-79.432522,TRUE,TRUE
7460,High Park Outdoor Pool,26,2,23,43.650154,-79.464934,TRUE,TRUE
7461,High Park Amphitheatre,23,7,16,43.646251,-79.46472,TRUE,TRUE
7462,Richmond St E / Yonge St,17,16,1,43.651838,-79.378743,TRUE,TRUE
7465,Russell Hill Rd / St Clair Ave W,19,7,11,43.685569,-79.408019,TRUE,TRUE
7466,Glendonwynne Rd / Bloor St W,18,8,9,43.65182,-79.47421,TRUE,TRUE
7467,Lower Simcoe St / Bremner Blvd,15,12,1,43.64283,-79.38409,TRUE,TRUE
7468,Front St W / Simcoe St,27,25,1,43.6442,-79.38702,TRUE,TRUE
7469,York St / Wellington St W ,22,18,4,43.646734,-79.38301,TRUE,TRUE
7473,Adelaide St W / Strachan Ave,11,1,10,43.64325309,-79.4123047,TRUE,TRUE
7474,Clarence Square,23,1,21,43.64407,-79.3929,TRUE,TRUE
7475,Jarvis St / Richmond St E,19,12,6,43.652777,-79.372637,TRUE,TRUE
7476,Symington Ave / Dupont St,15,2,11,43.665538,-79.451263,TRUE,TRUE
7477,Antler St / Campbell Ave - SMART,20,4,16,43.664182,-79.449066,TRUE,TRUE
7478,Ellis Ave / The Queensway,19,17,2,43.63855,-79.46693,TRUE,TRUE
7479,Jane St / Bloor St W (Jane Subway Station),15,8,7,43.64976,-79.48477,TRUE,TRUE
7480,Neil McLellan Park,14,4,10,43.65143,-79.47779,TRUE,TRUE
7483,Southwood Dr / Kingston Rd - SMART,12,6,6,43.678685,-79.297974,TRUE,TRUE
7484,Briar Hill Ave / Yonge St - SMART,16,0,15,43.713524,-79.400162,TRUE,TRUE
7486,Gerrard St E / Main St,22,9,13,43.684261,-79.299332,TRUE,TRUE
7487,Eastwood Rd / Woodbine Ave - SMART,16,13,2,43.676216,-79.309395,TRUE,TRUE
7488,Summerhill Ave / Maclennan Ave,10,1,9,43.685924,-79.376304,TRUE,TRUE
7489,Sumach St  / Queen St E,19,0,19,43.656638,-79.358749,TRUE,TRUE
7492,Cherry St / Lake Shore Blvd E,15,15,0,43.64827016,-79.35651734,TRUE,TRUE
7493,Sackville St / Eastern Ave - SMART,12,12,0,43.653809,-79.3595,TRUE,TRUE
7494,Davenport Rd / McAlpine St - SMART,12,0,11,43.673768,-79.391253,TRUE,TRUE
7496,Sunnyside Ave / The Queensway - SMART,19,16,2,43.6397,-79.44865,TRUE,TRUE
7497,128 Sterling Rd - SMART,20,11,8,43.654004,-79.444792,TRUE,TRUE
7501,Humberside Grounds - SMART,20,1,19,43.65917,-79.46997,TRUE,TRUE
7502,University Ave / College St (East),20,20,0,43.65995,-79.38964,TRUE,TRUE
7503,Gerrard St E / Malvern Ave - SMART,19,0,19,43.685221,-79.294766,TRUE,TRUE
7504,Gerrard St E / Victoria Park Ave - SMART,16,1,15,43.686962,-79.286864,TRUE,TRUE
7505,Ontario St / Adelaide St E -SMART,19,1,18,43.6535052,-79.3667689,TRUE,TRUE
7506,Berkeley St / Adelaide St E - SMART,12,7,5,43.653359,-79.365023,TRUE,TRUE
7508,Berkeley St / Dundas St E - SMART,20,10,10,43.658816,-79.367318,TRUE,TRUE
7514,Humber Bay Shores Park / Marine Parade Dr,63,57,4,43.626265,-79.476723,TRUE,TRUE
7515,Amos Waites Park,27,26,1,43.613606,-79.4883535,TRUE,TRUE
7516,Superior Ave / Lake Shore Blvd W,17,12,3,43.6146692,-79.4873148,TRUE,TRUE
7517,Ripley Ave / Ormskirk Ave,23,8,13,43.6390437,-79.4760109,TRUE,TRUE
7518,Lake Shore Blvd W / Colborne Lodge Dr,27,10,16,43.63771,-79.458173,TRUE,TRUE
7519,406 Oakwood Ave,19,0,19,43.6882706,-79.43937767,TRUE,TRUE
7520,St Clarens Ave / Shirley St,15,10,5,43.6486599,-79.4376413,TRUE,TRUE
7521,Emerson Ave / Bloor St W,23,2,20,43.659055,-79.440764,TRUE,TRUE
7522,Wallace Ave / Pauline Ave,17,2,15,43.6632257,-79.4397052,TRUE,TRUE
7523,Lynn Williams St / East Liberty St - SMART,15,12,2,43.638925,-79.4168659,TRUE,TRUE
7524,Lisgar Park,35,1,33,43.6423847,-79.4240277,TRUE,TRUE
7526,Bartlett Parkette,23,3,20,43.6702236,-79.4360232,TRUE,TRUE
7527,Joseph J Piccininni Community Centre,19,1,17,43.675648,-79.4527619,TRUE,TRUE
7528,Spadina Rd / Austin Terrace,17,7,10,43.67883,-79.408723,TRUE,TRUE
7529,Symington Ave / Davenport Rd,15,0,14,43.6704403,-79.4532855,TRUE,TRUE
7530,Sherbourne St N / Elm Ave,23,11,7,43.6752732,-79.3778458,TRUE,TRUE
7531,541 Huron St - SMART,20,1,19,43.670206,-79.402643,TRUE,TRUE
7533,Housey St / Dan Leckie Way,27,11,13,43.63811,-79.397877,TRUE,TRUE
7534,Walnut Ave / Queen St W,15,6,9,43.645469,-79.411084,TRUE,TRUE
7536,Palmerston Ave / Dundas St W,23,1,22,43.651603,-79.408346,TRUE,TRUE
7537,Euclid Ave / Herrick St - SMART,16,1,13,43.661559,-79.413845,TRUE,TRUE
7538,Vaughan Rd /Wychwood Ave,19,0,18,43.6882821,-79.4253856,TRUE,TRUE
7539,Davisville Ave / Pailton Cres,18,9,9,43.69933,-79.39199,TRUE,TRUE
7540,Alvin Ave / St Clair Ave E,19,7,11,43.68871,-79.39264,TRUE,TRUE
7541,Bellwoods Ave / Treford Pl - SMART,20,0,18,43.65246,-79.413528,TRUE,TRUE
7542,Queen St W / John St,23,19,2,43.650077,-79.391291,TRUE,TRUE
7543,Nassau St / Bellevue Ave,15,15,0,43.65484216,-79.40351232,TRUE,TRUE
7545,Baldwin St / Henry St,15,14,0,43.6560758,-79.393259,TRUE,TRUE
7546,Ross St / Cecil St - SMART,18,1,17,43.6568254,-79.3966159,TRUE,TRUE
7547,Orde St / McCaul St,15,6,9,43.6580442,-79.3927404,TRUE,TRUE
7548,St. Joseph St / Bay St - SMART,20,0,19,43.6658804,-79.3876101,TRUE,TRUE
7549,439 Sherbourne St,47,1,46,43.666051,-79.374161,TRUE,TRUE
7552,Lake Shore Blvd W / Thirty Ninth Street,19,19,0,43.5927419,-79.5403301,TRUE,TRUE
7553,Lake Shore Blvd W / Twenty Fourth St,19,5,14,43.597082,-79.522768,TRUE,TRUE
7554,Humber College (Lakeshore Campus),27,7,19,43.5961692,-79.5160575,TRUE,TRUE
7555,Royal York Rd / Mimico Ave,20,9,10,43.612063,-79.496573,TRUE,TRUE
7556,Windsor St / Newcastle St,31,16,15,43.6171635,-79.4971065,TRUE,TRUE
7557,The Queensway / High St,22,22,0,43.630874,-79.482407,TRUE,TRUE
7558,Berry Rd / Bell Manor Dr,19,15,4,43.63732,-79.489083,TRUE,TRUE
7559,Swansea Community Centre,15,8,7,43.6438036,-79.4770327,TRUE,TRUE
7561,Annette St / Jane St,15,2,13,43.658574,-79.487246,TRUE,TRUE
7562,Priscilla Ave / Dundas St W,22,0,22,43.664665,-79.489385,TRUE,TRUE
7563,St Clair Ave W / Castleton Ave,19,2,16,43.668496,-79.485426,TRUE,TRUE
7564,Durie St / Dundas St W,23,0,23,43.665523,-79.484892,TRUE,TRUE
7565,St Clair Ave W / Gunns Rd,23,7,16,43.672079,-79.470171,TRUE,TRUE
7566,Weston Rd / St Clair Ave W - SMART,19,2,17,43.673019,-79.467994,TRUE,TRUE
7567,Weston Lions Park,27,0,26,43.698841,-79.519472,TRUE,TRUE
7568,Jameson Ave / Queen St W,26,8,18,43.63985,-79.43703,TRUE,TRUE
7569,Toronto Inukshuk Park,44,17,27,43.6323994,-79.4097818,TRUE,TRUE
7570,Carlaw Ave / Dundas St E,17,7,9,43.665076,-79.341509,TRUE,TRUE
7571,Highfield Rd / Gerrard St E,19,13,6,43.671771,-79.324961,TRUE,TRUE
7572,Cosburn Ave / Durant Ave,15,3,12,43.6935477,-79.3301658,TRUE,TRUE
7575,Bayview Ave / Lawren Harris Square,15,0,14,43.6548521,-79.3539768,TRUE,TRUE
7576,Front St E / Bayview Avenue,22,6,16,43.6535,-79.354068,TRUE,TRUE
7577,Oak St / Sumach St,27,4,22,43.6617908,-79.361515,TRUE,TRUE
7579,Glebe Rd W / Yonge St,19,4,15,43.7005976,-79.397345,TRUE,TRUE
7580,Hillsdale Ave W / Yonge St,15,7,7,43.7029672,-79.3979073,TRUE,TRUE
7581,High Park Ave / Dundas St W,15,2,13,43.6653032,-79.4701178,TRUE,TRUE
7582,Alameda Ave / Vaughan Rd - SMART,15,0,15,43.690903,-79.4375028,TRUE,TRUE
7583,Eglinton Ave W / Scarlett Rd,22,2,19,43.6834703,-79.5108942,TRUE,TRUE
7584,The Pond Rd / Sentinel Rd,27,2,24,43.7696262,-79.5025943,TRUE,TRUE
7585,Sentinel Rd / Finch Corridor Trail,27,5,20,43.7641485,-79.5012809,TRUE,TRUE
7586,Finch West Subway Station,23,1,20,43.76521,-79.491281,TRUE,TRUE
7587,Dufferin St / Finch Corridor Trail,19,0,19,43.7724019,-79.4675395,TRUE,TRUE
7588,G Ross Lord Park,19,1,17,43.7781116,-79.467963,TRUE,TRUE
7589,Torresdale Ave / Antibes Dr,14,2,12,43.77953,-79.45233,TRUE,TRUE
7590,Esther Shiner Stadium,23,0,22,43.7774374,-79.4447096,TRUE,TRUE
7591,Elwood Blvd / Avenue Rd,23,0,23,43.707049,-79.40966,TRUE,TRUE
7593,Roehampton Ave / Bayview Ave,27,8,17,43.711751,-79.378615,TRUE,TRUE
7594,Fleming Cres / Bayview Ave,15,0,13,43.707045,-79.375437,TRUE,TRUE
7595,Moore Park,15,2,13,43.693256,-79.383238,TRUE,TRUE
7596,Langford Ave / Danforth Ave - SMART,32,11,21,43.6800218,-79.3405681,TRUE,TRUE
7597,Yonge St / Golfdale Rd,15,2,13,43.732016,-79.403637,TRUE,TRUE
7598,Teddington Park Ave,15,5,10,43.732975,-79.40401,TRUE,TRUE
7599,Richmond St W / York St,16,14,1,43.650745,-79.383633,TRUE,TRUE
7600,Ursula Franklin St / Huron St - SMART,20,19,0,43.660274,-79.398049,TRUE,TRUE
7601,Brick Works,25,12,12,43.683884,-79.36647,TRUE,TRUE
7602,Woodbine Ave / O'Connor Dr,19,2,16,43.699281,-79.318802,TRUE,TRUE
7603,O'Connor Dr / Curity Ave - Smart,14,1,8,43.707582,-79.311439,TRUE,TRUE
7604,St Columba Pl / St Clair Ave E,19,5,14,43.70567,-79.310554,TRUE,TRUE
7605,Lumsden Ave / Eastdale Ave,20,0,19,43.69413548,-79.30058719,TRUE,TRUE
7606,Dawes Rd / Taylor Creek Trl,19,0,17,43.696631,-79.297436,TRUE,TRUE
7607,Fairmount Park,19,15,3,43.6765897,-79.3163022,TRUE,TRUE
7608,Wilket Creek Park,27,5,21,43.720645,-79.355474,TRUE,TRUE
7609,Sunnybrook Park,27,6,20,43.720233,-79.362092,TRUE,TRUE
7610,Kingston Rd / Beech Ave,15,12,3,43.680095,-79.291714,TRUE,TRUE
7611,Victoria Park Ave / Danforth Ave,19,3,15,43.691468,-79.288619,TRUE,TRUE
7612,Livingston Rd / Guildwood Pkwy,19,3,16,43.747854,-79.199327,TRUE,TRUE
7613,Livingston Rd (Highland Creek Trail),19,4,15,43.7561681,-79.2026694,TRUE,TRUE
7614,Morningside Park (Highland Creek Trail),23,2,18,43.779353,-79.193023,TRUE,TRUE
7615,Colonel Danforth Park,19,8,7,43.7777114,-79.1659711,TRUE,TRUE
7616,Waterfront Trail (Rouge Hill),19,7,1,43.778015,-79.131911,TRUE,TRUE
7617,Starspray Blvd / Lawrence Ave E,19,11,6,43.78852521,-79.12318448,TRUE,TRUE
7618,Vaughan Rd / Oakwood Ave,19,0,19,43.6926825,-79.441042,TRUE,TRUE
7619,Braemar Ave / Eglinton Ave W,14,2,11,43.7041957,-79.4094472,TRUE,TRUE
7620,Eglinton Ave E / Redpath Ave,30,18,9,43.7078691,-79.39248,TRUE,TRUE
7622,Marie Curtis Park,23,5,18,43.5880774,-79.5432067,TRUE,TRUE
7623,Royal York Rd / Lake Shore Blvd W,19,6,11,43.6029904,-79.4926867,TRUE,TRUE
7624,Guildwood GO Station (South),11,8,2,43.754978,-79.1971289,TRUE,TRUE
7625,Yonge St / Lawrence Ave E,23,8,13,43.7254665,-79.4011545,TRUE,TRUE
7626,Rouge Hill GO Station,25,23,2,43.7805505,-79.1301203,TRUE,TRUE
7627,Shaw St / Essex St - SMART,15,0,15,43.667076,-79.425116,TRUE,TRUE
7629,Lundy Ave / tienne Br,15,9,6,43.6625395,-79.5030161,TRUE,TRUE
7630,Twelfth St / Thirteenth St,23,12,7,43.6002896,-79.5108692,TRUE,TRUE
7631,Florence Gell Park,15,13,2,43.6615467,-79.498398,TRUE,TRUE
7632,Chiltern Hill Rd / Eglinton Ave W,17,0,13,43.7004017,-79.4275305,TRUE,TRUE
7633,Noble St / Queen St W,15,7,7,43.6424558,-79.4296346,TRUE,TRUE
7635,Runnymede Rd / Annette St,15,5,10,43.6596299,-79.4799176,TRUE,TRUE
7636,Bloor St W / Riverside Dr,23,4,19,43.647663,-79.487583,TRUE,TRUE
7637,Judson St / Royal York Rd,19,11,8,43.6162721,-79.4990363,TRUE,TRUE
7639,135 Queens Wharf Rd - SMART,15,2,13,43.6399714,-79.399404,TRUE,TRUE
7640,Spadina Rd / St.Clair Ave West,15,6,9,43.683979,-79.410657,TRUE,TRUE
7641,Annette St / Dundas St W,15,0,14,43.6641174,-79.4588522,TRUE,TRUE
7642,Yonge St / St Clair Ave,19,14,3,43.6885046,-79.3940052,TRUE,TRUE
7643,Oriole Pkwy / Kilbarry Rd,19,4,14,43.6954486,-79.4026176,TRUE,TRUE
7644,East Lynn Ave / Danforth Ave,15,1,13,43.6850809,-79.3149901,TRUE,TRUE
7645,University of Toronto Scarborough,16,0,16,43.7842419,-79.1849889,TRUE,TRUE
7646,University Ave / Richmond St W,15,14,1,43.64981903,-79.3864127,TRUE,TRUE
7647,Elm St/ University Ave (East Side),17,9,8,43.656373,-79.3878104,TRUE,TRUE
7650,St Clair West Subway Station - Heath Entrance,22,0,21,43.686352,-79.415894,TRUE,TRUE
7654,Bloor St W / Pacific Ave,7,2,5,43.6541245,-79.4636388,TRUE,TRUE
7655,Danforth Ave / Dewhurst Blvd,15,2,13,43.680207,-79.339243,TRUE,TRUE
7656,Bloor St W / Brock Ave,10,4,6,43.6589882,-79.438715,TRUE,TRUE
7657,1 Market St - SMART,20,3,12,43.6469928,-79.3706665,TRUE,TRUE
7658,King's Mill Park,27,4,20,43.64920407,-79.49336334,TRUE,TRUE
7659,Amroth Ave / Danforth Ave,19,2,16,43.6856128,-79.3116827,TRUE,TRUE
